267947 462216258
902911 452444611
9361 27022775
740345 404250685
320188 854570442
364396 322542037
610130 461634192
560472 596080338
304850 694556681
476325 544087345
239999 65592493
150157 741682223
275035 861889391
3205 10328821
546465 232869101
866251 985331766
84857 775770163
292227 153611571
308788 129033573
861755 45629977
119865 247743504
687864 6730997
377194 154765690
327185 865683045
321869 835804511
286241 803079221
912855 548437399
277294 770188891
842640 388797852
33563 145390107
666451 731900815
237723 169268661
186828 273530951
879731 868012969
80374 880742487
158796 91201240
485489 986847662
448087 690380037
612850 405776274
578932 843452072
96635 670866174
47143 848010491
303072 748841790
715233 482146713
639140 103749797
52670 611822945
166462 315807746
91104 900870643
338195 103971836
883110 696935922
230173 387559259
653013 965716664
922771 591102101
612551 221052974
394225 917192484
504544 943491862
58157 416069040
501851 659878582
426680 114734437
24793 7583174
84 474594817
405617 759167547
402061 253014074
554040 232257610
501761 133954503
193030 46732935
513261 422363396
965449 748437033
464996 226095353
489506 715376574
287336 886511403
867934 583862846
96294 302887139
740926 172523975
621074 238283072
106647 488622160
393739 799513265
305557 208313154
43190 612860599
570262 114545952
814600 222280645
794737 120845214
643540 731277540
281746 510625889
372391 838772253
518313 953177080
799506 737387249
39424 732896801
790238 633297703
420275 162928665
580274 85527923
550323 289491366
557039 604373234
804018 642601230
749683 938375281
663032 816565284
171777 475975122
409997 510332670
768512 659209096
958057 869658257
497199 99477371
834835 928297706
380470 212391613
194006 434688061
688814 419131634
616225 569786441
659055 101683901
277306 94733447
56633 209598677
334175 775807317
489809 199514560
888452 13662587
5533 234815802
994755 587775046
24396 397470165
949153 244522596
463386 132784990
336152 891361210
692453 686531159
48769 895898620
662291 923665995
200912 462838700
349395 29995571
571645 583923381
593746 147423174
730197 240084556
453584 804619650
746641 727460118
434950 630258749
751015 785976699
728412 477701169
498793 229709152
2009 55835946
69860 660695463
882956 299635982
109934 553062600
817828 727311847
417150 953684576
306916 278506149
607455 996901663
928821 749855005
985718 625383406
990505 343249712
359375 298942808
507960 373111391
919005 853753725
812058 967935151
462375 313815069
286948 57049588
26382 323687257
201421 236137317
749355 137536602
448662 597683859
220676 573272931
189506 481345484
174093 154635680
199988 659677164
18584 638191494
926374 985378960
133801 976435335
6201 874570159
704911 61819261
504809 618684639
150180 571309110
250078 55177563
995865 737452500
830731 624262573
988600 107280394
945930 818726629
69176 98136437
71611 103244270
287967 383788952
437284 885307553
979945 618364659
202363 811631099
315845 934209566
717108 130021757
544677 233739270
222246 76695858
47878 129473325
872919 700044744
441675 128221003
823168 446947628
17248 398770099
673755 621087425
422387 418262720
847545 454711355
51170 192285830
534758 676548468
166339 768254475
695417 110483185
979891 879413527
20792 403525569
152295 546760392
737277 918201175
233215 317127549
761769 248192244
348051 647585938
139370 533366300
871888 960814127
453223 100811628
592697 731301769
522481 33644868
103449 600574593
192835 439270789
828566 50889253
269825 923809458
818630 347807970
850877 895971927
567860 512589155
688952 423318429
716202 989968074
510171 127581606
69863 219166894
947404 388942752
496871 815401628
753878 264090569
219247 897793712
734936 27840049
367803 860445124
110337 719713722
850227 721897515
39030 546669859
704983 675890908
157636 816790197
995913 814363941
624476 723229469
331513 616652000
810573 146918729
818392 511758979
860979 868316265
676457 878132210
406332 431413058
925421 282658621
252605 126810577
103243 926363943
523798 906954472
777308 195080181
140181 422999645
970588 453815170
305692 764483854
178609 184931169
712821 925027475
582667 191040748
945703 489918412
799225 460324035
234175 734993035
455744 343157861
405591 966898518
815980 625659198
708593 768920225
538991 792749744
390547 905317301
829424 687048081
832796 711317365
862749 273139489
317069 261558711
70156 816030892
585684 112170176
71138 111048740
88086 562387716
372274 812839615
896601 909829019
996974 316303194
243387 781813955
478242 675469333
250030 51534586
734928 784157930
851385 161081705
205509 137685182
398568 464585611
340521 53232990
143820 721411678
263380 912730506
97704 728851871
778744 140703144
755437 447668371
542257 293653040
13240 109540232
472084 939257628
870037 256951327
726460 999637421
485411 935462389
794849 117854150
543592 107517712
55182 821459513
102821 371396705
692001 150763995
324233 596472735
493999 631422939
840456 939790096
125581 174113247
974318 578185191
765785 449988559
241273 930238870
245686 136628663
706047 856489499
265582 200708811
467738 772577785
562459 593528683
94995 279134995
504046 304715169
531198 142197048
478662 448372784
185633 371490014
795221 621543443
795961 704438155
656188 403771280
139196 115939326
759337 675381470
177694 95522376
9632 938401094
11373 948276215
109403 448996464
369850 310189216
524645 305982198
323709 310029692
696866 92372260
742591 918692881
744542 748445577
698746 473057117
988518 306495708
11122 18162059
782838 165151320
100883 269059528
532288 32795930
581403 652542921
196522 169110129
334987 110306927
106092 26705838
11993 513148090
203887 862336703
177281 795901754
708461 980437225
110485 495454004
882300 709810232
510619 951388172
305438 998522743
549729 431605629
189913 103651614
664656 856723202
447042 65247060
781974 107644566
873039 815117962
467343 557496484
339650 195996689
644073 879544538
332890 746338707
962142 13042352
775430 95073629
12206 308175083
399711 182040179
79105 526222503
78772 81629836
827630 49269686
797300 658493287
992386 174245343
256197 120291713
405759 515646590
409173 57390455
142572 482266177
386642 143787646
326565 164236885
642203 594806061
795087 321934986
395540 390808295
109568 199796252
364324 742189674
18253 458444097
335360 536363237
229633 714133661
372374 118739372
378503 623629573
30584 875301615
275661 26957110
691569 64935586
222785 38595564
239083 576066704
831948 803882287
872263 232628036
816772 713268804
952181 608443693
580906 901317506
149217 344116513
277453 879485579
479248 572508087
135090 927852623
246958 187030946
998046 930278543
332060 395791060
235151 847540982
726145 318975290
136044 374482581
41492 941485345
880718 65914756
629232 9214843
699410 502582414
658034 249797669
899419 673324605
913680 616177873
326034 474393929
201811 851462125
762403 732449770
492570 658761450
727811 100825631
552009 472480315
882463 367795507
455103 539535860
277586 686497596
20704 773159305
928202 507650937
373647 89144965
232849 252549034
942133 266649621
873137 932856814
343345 331200172
766594 776546157
178148 514529998
995425 73671719
807298 24240589
13200 80360308
720402 827896664
155313 140692859
948374 42950252
189953 700970079
109056 284635509
136866 598483704
296324 923887069
32236 565239458
52540 629422727
612123 778396886
622397 462896070
942541 995801546
425566 916455319
989115 3233865
695406 949003316
110024 289933162
415830 236782690
625519 849365206
732441 110332825
851135 95842498
484184 316505355
842052 473781510
391922 250391641
20466 283445463
813866 242149942
841848 692953617
45510 469301742
271013 534988429
272912 463261130
738145 31485671
780296 179365522
418331 746713480
147710 604561203
594536 695881152
893527 851446672
723148 962378712
467877 191082553
676072 260860800
473693 180213892
822114 321288560
363332 311181315
241675 979926196
482555 408030042
430475 18756468
290670 758169621
241638 988588319
534641 224177322
301297 206199705
738024 36413186
80355 396148904
859357 546320857
43466 908328235
402908 499720540
704886 178877602
933930 418528001
682013 954814615
708814 219441041
740309 362708722
470581 154688138
981041 351278604
857257 136740032
866422 702909252
433204 927685072
108455 42172229
97757 663706163
836983 704474467
26518 354397803
318552 947430428
117841 487024439
823880 386569124
68290 331506894
899589 340294457
947434 128640900
2678 30935368
844888 789501072
213471 48703146
240602 722080894
128248 139674807
281816 365754056
362887 466380574
459718 177717223
370891 92003589
114524 488690445
949867 238749718
714382 870774749
834692 586300026
797493 671735283
593981 458262280
892033 482114012
197147 788737922
614582 871411619
956918 50372537
8363 146602520
563195 948291180
356074 929443435
187605 394333145
160156 290559497
852585 491792034
249440 230803453
57602 607481176
94052 60893296
780700 8892547
628077 120375682
670677 238037463
5545 808868825
774883 726621128
279942 716732802
509516 126289306
334820 672073712
96337 228208248
32997 194284943
57243 413710506
843938 813910829
502038 116610732
713781 341076994
91406 851325186
969788 917873107
733583 987115218
764639 32405262
152179 198287537
273585 104444415
908164 374070881
176715 406935033
876037 537028889
8243 132489727
752987 385558593
774168 92811231
268597 664135460
721559 557287989
745690 803952693
364481 504838097
793729 152851622
227054 220528314
966338 18509046
449426 217635870
796082 946724012
79783 994221599
310743 143257499
156130 378704134
802238 332681726
193359 3072578
239817 837968529
883308 370025767
619839 855122220
313254 135366530
590763 825678736
720477 19385493
529856 767948532
429657 971013547
973428 197880084
648915 855770511
603595 510729699
507960 170431691
503049 103665091
135323 891822640
862667 60329684
894717 859619837
814063 990779026
645103 105434903
417096 9475710
317283 210008860
153945 586038761
910203 666201154
503143 174340862
730552 845477572
220444 678380468
763934 369341392
626018 108789247
772582 400646420
970189 941425258
468558 353833857
270792 39880628
969545 457602208
659152 295615649
552961 581593601
90857 508871245
601959 992762155
425856 873513164
479160 6446352
853524 1210713
923423 272591321
107031 258204710
932212 573734050
993455 34222147
379968 431964645
646903 119365880
314353 829918697
246006 704284899
36755 42422512
900046 555590718
15611 157508256
461461 268134924
786262 864404671
163938 514266423
850521 894534815
476634 575291297
125634 47584666
495505 809058847
834567 53006314
280492 300731888
486809 671444749
613618 975802163
879296 431860626
86560 493917052
798988 532503959
507268 950815600
528066 966486083
466374 545315329
890252 65631313
581250 554258126
681978 427575237
548922 979808614
675753 815561780
383311 801511321
567592 337181157
759060 58571755
625404 227373679
373416 215022053
750155 566977330
938603 838550144
480787 758446873
881595 494526206
448806 713348970
841033 260856411
496134 99423284
114035 296695465
514371 944663958
19929 707191126
741589 770404242
218297 333826534
101249 315978358
397787 821244006
867888 426772205
265557 907619044
749033 745205161
168687 945747173
167884 240567635
789230 933617691
916103 332631264
989952 437929590
570399 862104989
624554 664085771
284797 863645484
792747 272027387
565576 585012046
853420 299184178
989902 998252208
427682 149375143
540263 9210592
993686 123806649
415252 655679726
69673 963100489
246859 214859904
234031 702680315
7018 796224984
609404 684578418
329471 727751311
180040 170131622
912645 424973788
158507 782995575
985332 900529280
179251 763492588
297339 55124287
867229 28838603
334377 822378268
161103 818750630
57492 927231777
366970 226821704
607531 383602002
501518 394615550
342836 922628275
709819 690673309
895436 132890860
804429 946809082
380498 155480289
320507 272883184
9068 664500760
891622 659823760
624545 654276204
178213 783959923
653971 546340317
226404 807228816
87944 89594375
50019 173212828
712227 963552538
827877 358056064
696663 352055049
245223 241593100
461759 614567005
918032 747843258
46793 623239541
242292 678573214
256151 762134915
912824 712398049
926970 732092038
873822 745581942
948206 804101227
326608 457037151
211452 439377628
249478 924441032
446016 50594708
12947 994143680
649255 36259171
252630 740112015
825675 129171664
471123 273389821
927055 66230769
478885 597700559
365182 995392710
98106 97293153
484246 658972929
390945 858433453
590007 100718555
986455 914318812
612033 650753286
759343 500575403
347492 973773291
234933 956514100
548312 435488565
141965 365891340
176079 889614089
280659 874620487
844356 296276897
320544 636726892
669105 634936003
535895 871670705
424782 134444194
620008 462015790
678599 750607464
850453 332807985
876600 67610797
382886 955225093
899938 180618821
255043 608965603
623236 313398009
856442 885800316
527949 466654454
936653 863889658
930850 85258198
132400 54600956
710051 939669297
787511 719135834
629341 361408521
667475 14308941
531835 262518929
632776 218409437
645576 33016664
150380 76546515
151335 790406425
27968 534775572
320284 512885411
91738 11849234
539364 886029392
254743 594987567
803440 81388144
104373 396514492
573291 280892886
649824 800203633
817257 1834652
28424 459350093
353079 866662202
275380 446999656
194716 556426762
62021 818347052
349037 914090991
122122 8186674
492252 626214861
35407 111548969
760103 600807503
536034 188564544
195145 208641409
594886 408285790
50145 405762063
5273 836868403
596214 728034699
734346 671950294
212751 679010728
949449 51924820
953340 495012471
271370 287303378
619312 75910845
489550 541112566
125204 168042310
661033 66886308
849311 359198069
966702 303561810
355328 545562589
847098 762406474
324150 772853372
274375 211437717
403921 748009722
387510 653134025
536300 2337960
58343 367490641
866281 575330714
793517 611486595
241057 802800421
115011 205883614
842229 657777045
285772 592208894
974612 85769827
286554 289847293
331914 312651005
253265 435173418
503875 504044993
610633 291425150
570566 382515496
558673 384107867
369306 502134370
598007 587236589
464582 258908877
239034 581222993
708796 56355046
622457 885068379
131589 764909231
793123 583623555
678556 78080678
470346 334527824
731181 778240965
217092 328752409
285456 121345078
693409 386857023
860073 269769436
964389 741230380
903304 375079749
982819 701885239
988124 232222854
624082 695697922
93750 775247541
282151 855226341
672622 763076275
365746 95868531
156451 17353445
395853 84404985
593908 52613946
673244 930396718
474875 738367655
769591 530335949
136589 940734981
565827 780040894
330580 452549648
441983 802319706
288352 470067067
533478 678383104
314106 783816630
125295 637987729
892403 677492042
855758 240566207
361337 16768965
487042 195472599
898761 443161287
868815 948374637
528440 295639407
710084 42182382
890239 602793265
222774 257221820
342411 9182111
541024 445148116
248676 262591855
530718 724563783
407983 509657014
67362 445817739
664906 801440473
383444 587027245
208936 863871487
499342 592625051
548625 760885510
999186 341078066
524415 872226624
259947 997932007
19387 58000074
669678 382879151
181683 19728055
26765 546431360
319409 804074837
510993 328728393
247701 191095708
545631 205913609
535680 313446428
456704 663261969
833766 280473399
886518 189383392
358407 649403058
977308 950400175
629180 766238256
331681 849165920
754181 56002360
560921 743936865
729913 912588687
884076 210566675
179374 118912422
294567 735428077
7629 166357551
341184 302544310
319829 439315241
805777 362154596
788138 74209649
53838 761147546
612205 787032148
63571 97758738
786254 364912605
924156 82541436
430815 31486078
994152 201678082
590615 821879229
244255 218287343
791149 951539823
714918 103316131
413224 747573455
859939 302734055
888194 224183070
404501 906677333
908569 921459341
340729 874521775
490987 84405301
796363 114278242
833757 624237872
335529 575265573
239800 728330682
943153 157347768
725761 189188410
634609 196034263
244083 329350528
349893 963658309
923481 557727185
908214 116329028
909753 636313716
522211 932819323
288907 248380293
856948 118780895
301445 337170664
574988 487136203
408034 987427870
401274 469648835
274402 839345429
996102 971001164
49689 2631712
551277 874294773
498091 171418523
468932 113938925
145207 661894499
783804 363572313
724066 958307016
907487 561013974
686808 808765436
310720 391989254
935599 470403061
124955 959860986
830429 794043582
25672 26105832
904861 909022775
622846 366955551
170337 721691476
766175 801185781
109498 636752460
124205 622255706
646458 997909010
827517 449371525
731876 134736005
384997 15419685
17292 395213070
924789 794470244
615629 991567097
847080 175963411
610178 888873753
585093 124032392
412378 904208940
987442 267100069
416267 437270970
285348 371526766
22928 835926906
298322 225186739
351766 684643192
557762 495084644
895048 537460113
20179 320429693
672681 475462322
899435 650805664
28917 574263868
768573 105156448
137120 881354668
188339 113550499
79458 572693134
166418 116496726
963602 301452768
539342 83987531
379172 186838665
690121 676248292
481356 836248884
848786 395893757
224847 386869966
322948 11414882
331786 683739736
220044 181878057
3102 341505970
550355 573657575
860136 368739695
723925 860940596
432327 772891344
953172 803913282
343610 170493516
416664 64240136
848031 902107786
4278 81330388
872520 616854065
739995 817098369
723529 46063944
29101 718572669
803178 195766498
966576 840323634
271966 892517932
980707 760133104
773478 953705633
589550 55206806
112828 156060075
635939 505973791
553089 452053604
729777 536402122
677240 15735056
248360 797550761
588619 799989357
164980 488829502
569151 148195082
918021 280889683
961078 812885598
212815 881234046
919380 387710875
883000 671693859
932359 819989903
416516 773046188
49476 291053456
19477 155119919
622910 701750256
521539 802301151
1162 14287252
851410 55107135
792459 67017392
936135 365362612
728324 456371509
251793 264206756
772957 619981961
440300 679693338
692334 491840653
386696 201625694
346406 930804213
671380 140396883
373519 106208211
516300 669997430
474317 839555192
814431 230476480
841943 924666842
583113 373151755
200084 682036601
513865 764445762
407608 237283011
652016 260181566
264470 26609669
874403 717474158
966172 143778452
99350 535313579
98515 746288084
709960 1473035
12145 823743614
986315 365487463
298304 848801747
479793 369657600
984439 734063908
808854 322701877
616359 333840072
147137 407024969
638934 968316506
722385 133420757
925673 312114141
894413 218409198
892091 622511117
722275 235507959
315051 281949588
496844 926328197
692700 613484160
331510 621508358
801757 592812304
165456 793303550
392062 586491663
4925 448009423
847586 55669415
33890 196487521
501771 227273628
907776 723944797
387268 33319543
353493 995280360
830158 696076769
304170 877146210
25855 172802015
473905 936235909
285674 947806416
743765 953604784
134570 401426574
907832 572527634
434088 715430110
536555 613282675
615375 728087798
286046 352634499
360924 992194823
578794 494749193
513864 18933288
545404 533861375
525907 425850575
7083 398069116
652088 66998341
820875 237455115
320607 744565641
575750 260456179
508065 790484583
983311 838943154
430544 706037219
741679 834563272
124515 967028726
197270 242002792
739400 116293417
751484 689770617
226204 931814241
147843 555269464
180666 487155927
854430 808833755
670119 992676306
804721 273991727
757797 942381472
963756 588266864
381905 72464420
725868 943813450
501137 436984901
892573 65143005
529477 818090844
145296 68269878
383759 43897781
556346 922127316
227872 686705190
912631 38409539
376967 135768062
759144 433048087
960219 598564866
555665 570719017
462188 946520422
501731 978845095
984341 143744953
174395 797486479
729352 406067969
628983 837259830
674663 22291632
45559 863575776
188911 221119258
218942 746934136
823946 968132574
343173 786718266
416487 337619670
282204 789894059
184035 631838870
128926 182163576
358790 224631659
8169 449860484
376110 936183566
862814 949106463
767385 962492798
882143 123959402
783928 396928703
534676 903490192
47459 625754619
940178 378388758
403044 140800704
622875 255336884
419872 89906080
230441 267121260
744448 110876720
284335 152620591
507877 610293505
480574 556401340
992921 702344389
23653 446277660
353037 996906798
236560 354654318
351351 557772237
660360 864399812
42706 613601539
304420 334963103
401741 112928296
299485 232822614
833874 488047279
943373 924579323
923498 949228709
199413 786948728
38064 532197340
349567 663548339
541227 701374221
825497 751895265
796869 680063058
549081 797149222
351145 69726794
64884 126394852
327831 609370305
873806 437730573
814452 904174292
69037 777649327
737422 23013411
744501 696178273
757970 484461267
126499 89313388
658105 678993419
861225 103716685
883491 715204075
127800 783681361
782983 667194234
830081 338135129
920526 94895966
45831 420249358
782122 630920638
495781 131597575
610781 233565819
762752 484865556
95081 169024606
43327 786370404
1723 516687179
683290 375177181
680097 481061868
893364 428564589
781793 39538517
761800 296565777
732249 645592883
700404 443653776
4699 804263589
418984 2304174
700077 426915766
417599 675311859
997436 600697705
693265 622093518
721809 193737593
979772 128240886
424271 136664064
417565 758621721
241782 982311931
702160 519024577
849946 104464961
589852 581099549
57342 302807610
752823 195579395
70697 593689161
399419 247288127
604425 36818020
599485 386119214
515223 935293751
212230 259754385
547195 121709356
994769 544488819
889270 891413336
110038 581132053
241117 342813199
672480 600608416
277658 620779686
223815 49852354
586794 58977640
947599 883174844
182651 148348019
462469 378304429
165537 905579307
423142 675198113
388909 625152725
951997 527453457
861579 175464119
941774 857751850
393305 227569165
399754 498151775
381862 244073235
759690 870176873
852419 132984506
28725 640956566
477996 17977325
647260 402178000
841195 359627083
481928 204007733
722240 544906071
205345 663628502
574646 666674695
81457 769437227
654664 115540584
188575 614048971
109247 918589330
200244 913492110
178416 63477287
184834 732548188
977644 408730912
20605 945972993
224088 602668866
666844 298066284
811799 981149773
73515 932535041
571694 233796213
679393 401147341
986758 639761852
584066 447642424
301934 650289995
207245 98412183
395175 878924842
420143 436574592
917980 353122330
638631 696412977
852741 247660237
901820 41077830
328601 695569665
143612 517657754
718936 693734480
708645 55291631
530192 751389039
954823 533034303
666741 479539890
676225 998969677
829383 747400823
897710 403741912
325164 666835206
316002 273760497
957035 861955634
172972 634327129
615369 465075793
404457 812461324
161309 867065422
634928 689881246
799400 485344574
688728 340846945
733111 906644552
880747 480400854
700292 707074325
886381 221047029
990999 134301444
788439 933317164
652500 317621794
593511 526126888
93279 29767484
453515 994226001
359127 688375325
203175 360521437
440245 841839104
402182 968756999
183176 500608263
119794 416433641
768665 36001542
833993 350986310
591718 81237727
32837 902583718
55021 49338629
416732 721708522
476274 748011244
834909 251570554
294578 260805777
312405 977654706
180601 757516582
175642 357138199
355184 241095177
894696 779055714
219290 488015492
488853 853988956
532884 944840199
491116 824641955
77424 629524955
741523 94133446
379434 120675608
357818 750856709
686350 916193728
426761 351498281
515356 100740168
152486 978696958
772600 519845481
834655 162645137
940156 514246705
700349 207676799
261695 137190203
665253 231311932
546252 119157370
953386 813141029
198175 488212262
790325 132578611
887369 428149145
951170 330091072
858723 590895285
588852 226375080
151303 10742339
587888 254924904
103670 393423545
569539 144044827
669748 211787242
237476 762448796
493295 118420082
276578 136040549
93302 754747317
181076 691292479
959078 561488755
386940 851847448
637398 264855463
454370 39013474
750246 716044223
904405 399902550
302412 175493294
343304 962407083
916337 924913845
967760 329103438
700585 163206237
68084 190711233
625817 790345664
751280 371720121
608831 128449710
528450 640568910
937963 444432743
932208 532092714
287704 379387580
622038 565038952
431301 541527444
457352 527251067
20237 324801658
657648 138453927
231353 301142762
556864 91449291
348497 264142301
160022 598491668
487463 461428656
211287 304613648
877864 738257090
182056 132333180
689331 142631618
941744 891978036
535048 940564783
532838 322483702
91726 126991192
734267 51629316
308700 191909269
82741 259057406
51529 657640606
506195 957401027
782406 485183570
408545 828787222
611724 231137185
400368 389006941
393773 931099778
339619 4600457
247246 38282364
577992 300783295
362998 58628183
266495 165972077
135225 325518116
600891 194961278
426883 407684633
18182 10479413
324738 804525378
396290 839624497
224799 228805837
927569 88837524
942520 506845291
843964 281853647
460919 851700936
453602 69225518
499151 35548947
8311 573863150
176629 845792159
834725 132312855
309773 957436617
789984 688737657
637100 633809167
732920 135479191
850396 372130212
103186 433076196
451899 348548109
913218 913395420
909250 852274535
764917 998371170
974970 334219521
596186 298991474
767966 290121850
854122 463945596
913507 465206200
774302 159740634
158667 628565287
994141 492796768
890304 252728063
275458 405741701
374125 455895997
817395 930827025
959956 213247967
738295 364870207
522000 744504214
757227 622014323
723233 135870766
5295 448492200
508466 646376770
953647 266939327
582468 66245302
679459 239258488
810087 127674601
571107 809701392
918514 65363918
958944 710293640
259413 906777340
636515 30736723
24805 190375812
606428 38064159
879524 463881009
77980 866120110
751273 581084277
128160 878260741
976897 932082808
199566 44076719
327608 424396378
334705 545655048
586829 867906813
872291 490022697
270229 275832236
832187 307046996
609074 546469704
783217 155151233
845014 585906998
214890 524241891
787505 853293871
877851 502056132
893998 410007012
832723 366871897
89319 230549642
948114 192934280
945518 694283820
588827 912049700
706484 946462119
71895 200494066
293853 454905084
56912 257420280
374286 697841130
571011 590736653
263979 605786902
494394 186052485
80272 210373246
108115 745975271
379756 920941839
846666 814986428
7331 376312133
920207 658953850
595452 746510035
519401 337819289
488004 825592297
829205 767782858
13231 750887119
202636 986904870
